"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2024-06-06 ~ 2025-06-05"
"실거래구분 : 아파트(매매)"
"주소구분 : 지번주소"
"시도 : 광주광역시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","동","층","매수자","매도자","건축년도","도로명","해제사유발생일","거래유형","중개사소재지","등기일자"
"6910","광주광역시 동구 계림동","1845","1845","0000","두산위브3차(두산위브더파크)","84.9706","202412","30","53,000","309","8","개인","개인","2021","중앙로290번길 16","-","중개거래","광주 동구","25.02.13"
"6911","광주광역시 서구 금호동","787","0787","0000","중흥","59.4600","202412","30","17,000","107","10","개인","개인","2000","마재로 21","-","직거래","-","24.12.30"
"6912","광주광역시 서구 풍암동","705-1","0705","0001","풍암4차대주파크빌","84.9996","202412","30","22,500","101","15","개인","개인","2005","송풍로 8","-","중개거래","광주 서구","25.01.20"
"6913","광주광역시 서구 화정동","1612","1612","0000","유니버시아드힐스테이트3단지","59.9900","202412","30","41,100","315","3","개인","개인","2016","화운로 24","-","중개거래","광주 서구","25.02.28"
"6914","광주광역시 남구 백운동","696","0696","0000","백운우방아이유쉘","84.9888","202412","30","35,000","101","5","개인","개인","2014","독립로 70-1","-","중개거래","광주 남구","25.02.06"
"6915","광주광역시 남구 봉선동","985","0985","0000","라인광장1","59.8300","202412","30","19,000","101","5","개인","개인","1987","봉선중앙로 103","-","중개거래","광주 남구","25.01.03"
"6916","광주광역시 서구 금호동","767","0767","0000","금호2지구도시공사","49.7000","202412","30","14,500","201","3","개인","개인","1999","금화로115번길 23","-","중개거래","광주 서구","25.02.18"
"6917","광주광역시 동구 충장로4가","14","0014","0000","충장아트원","18.0000","202412","30","4,200","충장 ARTone","10","개인","법인","2014","중앙로 179","-","직거래","-","25.01.24"
"6918","광주광역시 북구 중흥동","819","0819","0000","중흥동영무예다음아파트","83.9485","202412","30","36,000","103동","12","개인","개인","2015","서방로40번길 13","-","중개거래","광주 북구","25.02.28"
"6919","광주광역시 북구 운암동","1038-1","1038","0001","일신2","59.8200","202412","30","10,000","103","3","개인","개인","1991","북문대로159번길 39","-","중개거래","광주 북구","25.01.15"
"6920","광주광역시 서구 동천동","506","0506","0000","동천센트럴파크","84.9900","202412","30","32,700","202","5","개인","개인","2007","동천로 11","-","중개거래","광주 북구, 광주 서구","25.02.27"
"6921","광주광역시 북구 운암동","363","0363","0000","삼호","84.8650","202412","30","15,000","2","1","개인","개인","1990","황계로55번길 11","-","직거래","-","25.01.17"
"6922","광주광역시 광산구 수완동","908","0908","0000","우미린2차","84.7885","202412","30","54,300","209","9","개인","개인","2008","왕버들로132번길 22","-","중개거래","광주 광산구","25.02.21"
"6923","광주광역시 광산구 산월동","883-1","0883","0001","호반리젠시빌4","83.7154","202412","30","28,500","329","7","개인","개인","2003","첨단중앙로68번길 99","-","중개거래","광주 광산구","25.02.27"
"6924","광주광역시 광산구 도산동","849","0849","0000","카이스트빌2차","83.0130","202412","30","19,500","201","9","개인","개인","2001","송도로181번길 30","-","중개거래","광주 광산구","25.01.17"
"6925","광주광역시 북구 양산동","205-1","0205","0001","일신1차","59.7850","202412","30","16,700","제101","4","개인","개인","1996","양산택지로79번길 15","-","중개거래","광주 북구","25.02.20"
"6926","광주광역시 광산구 월계동","756-5","0756","0005","금호","92.3900","202412","30","20,000","101","2","개인","개인","1996","첨단중앙로181번길 42-5","-","중개거래","광주 북구","25.02.26"
"6927","광주광역시 광산구 하남동","544","0544","0000","하남2지구다사로움3단지도시형생활주택","46.3509","202412","30","15,500","-","13","개인","개인","2014","하남대로54번안길 115","20250103","중개거래","광주 광산구","-"
"6928","광주광역시 광산구 월곡동","681-1","0681","0001","운남주공9단지","75.9900","202412","30","28,500","910","6","개인","개인","2003","풍영로 63","-","중개거래","광주 광산구, 광주 서구","25.04.04"
"6929","광주광역시 광산구 소촌동","791-22","0791","0022","EG스위트밸리2차","84.9831","202412","30","19,800","201","6","개인","개인","2001","소촌로152번길 5","-","중개거래","광주 광산구","25.02.13"
"6930","광주광역시 북구 용두동","1111","1111","0000","이안광주첨단아파트","59.9800","202412","30","27,200","105동","9","개인","개인","2017","용두마을길 13","-","중개거래","광주 북구","25.02.28"
"6931","광주광역시 광산구 도산동","1136-1","1136","0001","호반1","59.9500","202412","30","10,500","101","13","개인","개인","1995","도산로9번길 35","-","중개거래","광주 광산구","24.12.30"
"6932","광주광역시 광산구 신창동","1108-1","1108","0001","풍영리버빌(신가부영)","84.9873","202412","30","23,750","108","16","개인","개인","2001","수등로 287","-","중개거래","광주 광산구","25.01.21"
"6933","광주광역시 북구 신용동","643-1","0643","0001","용두주공","59.9900","202412","29","12,800","116","6","개인","개인","1998","임방울대로1041번길 15","-","중개거래","광주 광산구, 광주 북구","25.02.04"
"6934","광주광역시 광산구 월곡동","681-1","0681","0001","운남주공9단지","84.0300","202412","29","22,000","906","1","개인","개인","2003","풍영로 63","-","중개거래","광주 광산구","25.02.14"
"6935","광주광역시 광산구 신가동","1019-1","1019","0001","수동리안아파트","59.7700","202412","29","18,500","101","6","개인","개인","2002","수등로258번길 13","-","중개거래","광주 광산구","25.02.18"
"6936","광주광역시 광산구 신가동","1058","1058","0000","수완지구호반베르디움1차","84.8840","202412","29","61,000","110","4","개인","개인","2012","수등로123번길 21","-","중개거래","광주 광산구","25.04.10"
"6937","광주광역시 광산구 월곡동","613-1","0613","0001","금호타운","56.6900","202412","29","11,000","2","7","개인","개인","1991","월곡산정로 80","-","중개거래","광주 광산구","25.02.27"
"6938","광주광역시 광산구 신창동","1110","1110","0000","신창3차부영사랑으로","59.7480","202412","29","23,600","307","13","개인","개인","2006","신창로161번길 34","-","중개거래","광주 광산구","25.02.28"
"6939","광주광역시 광산구 월곡동","685-1","0685","0001","운남주공10단지","59.9200","202412","29","21,700","1013","17","개인","개인","2003","사암로340번길 30","-","중개거래","광주 광산구","25.03.14"
"6940","광주광역시 광산구 신가동","1058","1058","0000","수완지구호반베르디움1차","84.8832","202412","29","60,000","101","13","개인","개인","2012","수등로123번길 21","-","중개거래","광주 광산구","25.02.24"
"6941","광주광역시 서구 화정동","1020","1020","0000","광명","59.8800","202412","29","13,500","201","7","개인","개인","1995","월드컵4강로28번길 50-17","-","중개거래","광주 서구","25.02.07"
"6942","광주광역시 남구 월산동","1065","1065","0000","반도유보라더퍼스트","84.9789","202412","29","47,500","109동","10","개인","개인","2022","구성로8번길 6","-","중개거래","광주 남구","25.02.14"
"6943","광주광역시 서구 화정동","1712","1712","0000","더샵염주센트럴파크","76.9341","202412","29","55,300","116","27","개인","개인","2022","월드컵4강로 27","-","중개거래","광주 서구","25.02.24"
"6944","광주광역시 북구 운암동","1766","1766","0000","운암신성포레힐아파트","59.9900","202412","29","27,800","106동","2","개인","개인","2016","서강로 38","-","중개거래","광주 북구, 광주 서구","25.02.24"
"6945","광주광역시 동구 용산동","662","0662","0000","광주용산지구2BL계룡리슈빌더포레스트아파트","76.4323","202412","29","39,500","105동","7","개인","개인","2019","용산1길 2","-","중개거래","광주 동구","25.02.26"
"6946","광주광역시 동구 용산동","747","0747","0000","무등산골드클래스2차","84.1119","202412","29","56,000","207","18","개인","개인","2022","남문로 589","-","중개거래","광주 동구","25.02.28"
"6947","광주광역시 남구 임암동","855","0855","0000","효천1중흥에스-클래스에코파크","84.9772","202412","29","44,000","212동","6","개인","개인","2019","효천3로 110","-","중개거래","광주 남구","25.03.24"
"6948","광주광역시 남구 임암동","855","0855","0000","효천1중흥에스-클래스에코파크","84.9772","202412","29","44,000","-","6","개인","개인","2019","효천3로 110","20241230","중개거래","광주 남구","-"
"6949","광주광역시 남구 월산동","1065","1065","0000","반도유보라더퍼스트","84.9661","202412","29","50,000","110동","13","개인","개인","2022","구성로8번길 6","-","중개거래","광주 남구","25.02.28"
"6950","광주광역시 남구 백운동","419","0419","0000","대흥백운스카이","40.0500","202412","29","8,200","102","9","개인","개인","1995","백운로82번길 10","-","중개거래","광주 남구","25.01.17"
"6951","광주광역시 남구 백운동","699","0699","0000","힐스테이트백운","84.9959","202412","29","43,300","103동","4","개인","개인","2016","회재로1293번길 7","-","중개거래","광주 남구","25.02.28"
"6952","광주광역시 남구 봉선동","1076","1076","0000","포스코더샵","107.2800","202412","28","97,000","109","14","개인","개인","2004","효사랑길 14","-","중개거래","광주 남구","25.02.05"
"6953","광주광역시 동구 용산동","663","0663","0000","용산지구모아엘가에듀파크","84.9024","202412","28","43,000","307동","7","개인","개인","2019","용산3길 17","-","중개거래","광주 동구","25.01.24"
"6954","광주광역시 남구 진월동","364-1","0364","0001","삼송","66.7800","202412","28","10,500","1","2","개인","개인","1984","광복마을3길 25","-","중개거래","광주 남구","25.03.05"
"6955","광주광역시 남구 진월동","470-1","0470","0001","삼익세라믹2차","127.9800","202412","28","41,000","201","6","개인","개인","1999","서문대로654번길 24","-","중개거래","광주 남구","25.02.26"
"6956","광주광역시 북구 두암동","968-1","0968","0001","율곡타운(주공1)","49.7700","202412","28","11,000","104","14","개인","법인","1993","삼정로 7","-","중개거래","광주 북구","25.04.02"
"6957","광주광역시 북구 두암동","968-1","0968","0001","율곡타운(주공1)","49.7700","202412","28","11,600","-","3","개인","개인","1993","삼정로 7","20250210","중개거래","광주 동구","-"
"6958","광주광역시 서구 풍암동","1127","1127","0000","주은모아","59.2800","202412","28","16,450","103","9","개인","개인","2000","풍암2로 36","-","중개거래","광주 서구","25.01.20"
"6959","광주광역시 서구 화정동","1612","1612","0000","유니버시아드힐스테이트3단지","59.9900","202412","28","39,800","315","22","개인","개인","2016","화운로 24","-","중개거래","광주 서구","25.04.24"
"6960","광주광역시 서구 동천동","506","0506","0000","동천센트럴파크","84.9900","202412","28","32,000","202","4","개인","개인","2007","동천로 11","-","중개거래","광주 광산구","25.02.21"
"6961","광주광역시 동구 월남동","638","0638","0000","월남호반베르디움2차","78.2705","202412","28","25,800","211","19","개인","개인","2016","남문로 307","-","중개거래","광주 동구","25.02.27"
"6962","광주광역시 북구 동림동","1330","1330","0000","운암산코오롱하늘채","64.2602","202412","28","30,500","107","5","개인","개인","2018","동배마을길 29","-","중개거래","광주 북구","25.02.27"
"6963","광주광역시 북구 동림동","1334","1334","0000","동림대광로제비앙","74.7877","202412","28","35,100","-","8","개인","개인","2020","운암산길 48","20250103","중개거래","광주 북구","-"
"6964","광주광역시 북구 동림동","1334","1334","0000","동림대광로제비앙","74.7877","202412","28","35,100","106","8","개인","개인","2020","운암산길 48","-","중개거래","광주 북구, 광주 서구","25.01.31"
"6965","광주광역시 동구 학동","623","0623","0000","학1마을","84.8000","202412","28","27,200","102","11","개인","개인","2007","남문로 734","-","중개거래","광주 동구","25.02.03"
