dong,area,price
광주광역시 광산구 산정동,49.77,9700
광주광역시 북구 운암동,84.7489,41700
광주광역시 서구 금호동,84.9493,28300
광주광역시 남구 월산동,84.9303,45500
광주광역시 북구 문흥동,59.97,12100
광주광역시 서구 동천동,146.5431,78000
광주광역시 서구 치평동,84.93,36000
광주광역시 서구 금호동,59.82,12900
광주광역시 남구 지석동,84.9892,44000
광주광역시 남구 지석동,115.2492,58000
광주광역시 동구 계림동,84.9738,53000
광주광역시 서구 마륵동,143.9217,66000
광주광역시 서구 금호동,136.235,71800
광주광역시 서구 금호동,84.7681,42700
광주광역시 서구 화정동,61.83,21500
광주광역시 북구 일곡동,59.935,19000
광주광역시 북구 오치동,84.9,15900
광주광역시 북구 오치동,59.83,11750
광주광역시 남구 월산동,84.9643,47000
광주광역시 북구 운암동,49.41,10500
광주광역시 서구 쌍촌동,84.945,18000
광주광역시 서구 유촌동,59.97,16250
광주광역시 남구 진월동,40,6900
광주광역시 남구 진월동,32.16,5800
광주광역시 동구 계림동,84.9706,49800
광주광역시 북구 삼각동,59.82,14000
광주광역시 북구 각화동,84.9442,43000
광주광역시 북구 두암동,41.85,7700
광주광역시 서구 쌍촌동,84.96,18700
광주광역시 북구 각화동,59.9987,27900
광주광역시 북구 두암동,150.0024,40000
광주광역시 북구 운암동,84.748,20500
광주광역시 서구 쌍촌동,50.16,11400
광주광역시 남구 방림동,59.9,29500
광주광역시 서구 치평동,84.93,39300
광주광역시 북구 일곡동,99.86,30000
광주광역시 북구 임동,59.4918,19700
광주광역시 북구 임동,56.58,16800
광주광역시 동구 계림동,76.9879,62800
광주광역시 동구 계림동,113.8106,45000
광주광역시 북구 문흥동,121.79,19500
광주광역시 북구 문흥동,59.965,12500
광주광역시 북구 운암동,84.99,23000
광주광역시 서구 치평동,59.91,17000
광주광역시 북구 각화동,84.9442,43000
광주광역시 남구 지석동,84.9892,51500
광주광역시 서구 농성동,84.9752,52300
광주광역시 남구 방림동,76.5726,41000
광주광역시 서구 화정동,84.97,21500
광주광역시 북구 매곡동,59.79,13300
광주광역시 북구 운암동,58.7079,28000
광주광역시 서구 금호동,84.9493,27800
광주광역시 광산구 산정동,84.8198,26500
광주광역시 북구 신용동,84.9442,40600
광주광역시 북구 신용동,84.6,38000
광주광역시 북구 양산동,59.97,11800
광주광역시 광산구 소촌동,59.94,9300
광주광역시 광산구 운남동,59.41,17300
광주광역시 광산구 운남동,37.67,8900
광주광역시 광산구 운남동,37.67,9300
광주광역시 광산구 선암동,84.9827,35800
광주광역시 북구 양산동,84.6862,20000
광주광역시 북구 연제동,59.95,11500
광주광역시 광산구 월계동,77.81,22000
광주광역시 광산구 우산동,75.9493,35300
광주광역시 광산구 도산동,39.69,7800
광주광역시 광산구 월곡동,59.77,21500
광주광역시 광산구 소촌동,59.99,10300
광주광역시 북구 연제동,84.8728,26750
광주광역시 북구 신용동,60.4624,26000
광주광역시 북구 신용동,59.94,12500
광주광역시 광산구 신창동,84.8581,33000
광주광역시 북구 신용동,60.4624,23500
광주광역시 광산구 신창동,84.7886,27000
광주광역시 광산구 신가동,84.976,31500
광주광역시 광산구 월계동,86.11,20000
광주광역시 광산구 수완동,84.8177,67500
광주광역시 광산구 신가동,84.9366,45900
광주광역시 광산구 수완동,103.71,60000
광주광역시 광산구 신가동,84.9366,47500
광주광역시 광산구 신가동,84.0624,26000
광주광역시 광산구 송정동,39.52,8000
광주광역시 남구 월산동,84.9643,46500
광주광역시 북구 동림동,74.0386,35250
광주광역시 북구 운암동,76.6524,26000
광주광역시 북구 매곡동,84.9667,29000
광주광역시 서구 마륵동,84.6701,48500
광주광역시 북구 임동,84.9799,70000
광주광역시 동구 월남동,59.9711,22000
광주광역시 북구 오치동,59.31,9500
광주광역시 북구 운암동,68.1704,38900
광주광역시 남구 양림동,75.77,29000
광주광역시 남구 월산동,84.9303,45600
광주광역시 북구 두암동,41.85,6750
광주광역시 남구 월산동,84.9643,45000
광주광역시 서구 쌍촌동,84.9,18000
광주광역시 서구 쌍촌동,84.96,16000
광주광역시 서구 쌍촌동,84.9,21500
광주광역시 남구 주월동,84.98,14300
광주광역시 북구 일곡동,59.36,13000
광주광역시 북구 일곡동,99.86,31000
광주광역시 북구 우산동,115.15,23000
광주광역시 서구 동천동,84.9872,46900
광주광역시 서구 화정동,125.91,25000
광주광역시 서구 화정동,84.94,17000
광주광역시 북구 용봉동,59.85,10500
광주광역시 남구 압촌동,84.9651,33800
광주광역시 서구 금호동,132.749,54500
광주광역시 서구 금호동,84.8726,40000
광주광역시 북구 동림동,84.9779,42800
광주광역시 북구 동림동,42.8107,20300
광주광역시 북구 일곡동,59.935,22500
광주광역시 북구 운암동,84.865,15900
광주광역시 서구 금호동,49.86,12000
광주광역시 남구 방림동,51.85,24000
광주광역시 북구 문흥동,84.87,21500
광주광역시 서구 유촌동,84.87,24000
광주광역시 서구 쌍촌동,84.9888,46000
광주광역시 북구 두암동,49.77,11600
광주광역시 남구 월산동,79.74,13600
광주광역시 동구 학동,84.8412,57000
광주광역시 남구 봉선동,130.0433,98500
광주광역시 동구 계림동,84.9738,50000
광주광역시 서구 화정동,75.6415,22000
광주광역시 남구 봉선동,84.6448,34000
광주광역시 서구 금호동,84.9831,28000
광주광역시 남구 봉선동,120.5379,123000
광주광역시 북구 용봉동,84.92,16500
광주광역시 북구 용봉동,84.93,17800
광주광역시 남구 임암동,84.9948,45000
광주광역시 북구 각화동,84.968,36700
광주광역시 남구 양림동,84.7,32000
광주광역시 서구 금호동,59.61,14000
광주광역시 서구 금호동,145.279,61000
광주광역시 서구 금호동,84.7555,31700
광주광역시 서구 금호동,49.86,14000
광주광역시 서구 치평동,59.94,26000
광주광역시 동구 산수동,84.923,13500
광주광역시 북구 매곡동,84.8492,19000
광주광역시 서구 치평동,59.955,20000
광주광역시 북구 일곡동,59.36,14000
광주광역시 서구 양동,108.85,43500
광주광역시 북구 일곡동,84.64,23200
광주광역시 북구 동림동,84.87,16800
광주광역시 북구 일곡동,59.915,15900
광주광역시 광산구 소촌동,59.99,9000
광주광역시 광산구 장덕동,84.9612,32000
광주광역시 광산구 신가동,84.9931,27000
광주광역시 북구 신용동,84.9839,50000
광주광역시 광산구 하남동,84.8198,28000
광주광역시 북구 양산동,59.835,15700
광주광역시 북구 양산동,59.785,15600
광주광역시 북구 양산동,59.97,10500
광주광역시 광산구 월곡동,59.92,20000
광주광역시 북구 연제동,59.95,8400
광주광역시 광산구 장덕동,84.9129,42000
광주광역시 광산구 장덕동,84.9401,49800
광주광역시 광산구 산월동,84.7886,24900
광주광역시 광산구 비아동,59.88,13700
광주광역시 광산구 비아동,39.68,8000
광주광역시 광산구 수완동,84.8453,62000
광주광역시 북구 신용동,65.5173,32000
광주광역시 광산구 도산동,59.95,12800
광주광역시 광산구 도산동,59.79,12000
광주광역시 광산구 우산동,59.61,12500
광주광역시 광산구 운남동,59.76,11300
광주광역시 광산구 신창동,84.9873,22000
광주광역시 광산구 우산동,78.38,14500
광주광역시 광산구 도천동,59.76,6000
광주광역시 북구 용두동,59.8814,27500
광주광역시 광산구 운남동,84.9895,40700
광주광역시 광산구 월계동,93.18,30000
광주광역시 광산구 신가동,59.6722,22150
광주광역시 북구 신용동,84.9893,40300
광주광역시 북구 연제동,84.9934,45800
광주광역시 광산구 선암동,78.0887,34000
광주광역시 광산구 선암동,79.9337,34500
광주광역시 광산구 흑석동,84.7615,40000
광주광역시 광산구 신가동,84.9429,32000
광주광역시 북구 양산동,59.97,8500
광주광역시 북구 양산동,47.3,13100
광주광역시 북구 용봉동,36.0791,10000
광주광역시 남구 봉선동,84.82,37000
광주광역시 동구 학동,84.8412,58500
광주광역시 북구 일곡동,59.94,16500
광주광역시 북구 일곡동,48.45,10300
광주광역시 북구 동림동,59.82,10000
광주광역시 동구 용산동,59.5439,40500
광주광역시 서구 유촌동,59.97,18900
광주광역시 남구 행암동,59.89,23900
광주광역시 남구 노대동,84.93,28000
광주광역시 북구 각화동,84.745,37300
광주광역시 서구 동천동,84.858,46500
광주광역시 서구 동천동,84.858,46500
광주광역시 서구 동천동,84.99,35400
광주광역시 서구 화정동,84.2401,34900
광주광역시 서구 유촌동,59.97,16000
광주광역시 남구 방림동,59.98,10000
광주광역시 서구 금호동,84.96,25500
광주광역시 동구 용산동,84.9512,45700
광주광역시 북구 삼각동,32.34,3900
광주광역시 동구 지산동,84.945,21000
광주광역시 동구 용산동,84.9024,42200
광주광역시 동구 용산동,106.6583,60800
광주광역시 서구 풍암동,59.95,17000
광주광역시 동구 지산동,84.96,35500
광주광역시 북구 오치동,44.52,8300
광주광역시 동구 지산동,84.96,35500
광주광역시 서구 치평동,84.985,38000
광주광역시 동구 지산동,84.945,21000
광주광역시 북구 우산동,84.924,61200
광주광역시 북구 일곡동,59.935,18500
광주광역시 북구 일곡동,59.36,15200
광주광역시 동구 소태동,73.906,39800
광주광역시 서구 치평동,175.31,83000
광주광역시 남구 봉선동,164.69,126000
광주광역시 남구 봉선동,164.69,126000
광주광역시 동구 소태동,84.9603,46500
광주광역시 서구 광천동,113.7384,63000
광주광역시 북구 운암동,59.88,12600
광주광역시 북구 운암동,84.748,21000
광주광역시 서구 쌍촌동,59.87,16000
광주광역시 서구 치평동,59.87,25500
광주광역시 남구 압촌동,84.9651,34000
광주광역시 북구 용봉동,84.81,14000
광주광역시 남구 양림동,84.7,33300
광주광역시 광산구 우산동,84.922,35300
광주광역시 광산구 우산동,75.9493,34000
광주광역시 광산구 우산동,84.9629,43300
광주광역시 광산구 월곡동,75.99,25000
광주광역시 광산구 소촌동,59.7128,15400
광주광역시 광산구 우산동,49.86,10050
광주광역시 광산구 월계동,59.83,18500
광주광역시 광산구 운남동,49.83,11500
광주광역시 북구 신용동,60.4624,23300
광주광역시 북구 양산동,37.83,6700
광주광역시 북구 양산동,59.95,15500
광주광역시 북구 양산동,59.97,9250
광주광역시 북구 연제동,69.0696,34500
광주광역시 북구 연제동,84.9934,45500
광주광역시 북구 신용동,65.5173,32000
광주광역시 북구 신용동,60.4624,24900
광주광역시 북구 신용동,65.6043,36800
광주광역시 북구 용두동,84.9821,41500
광주광역시 광산구 송정동,59.52,12500
광주광역시 광산구 월곡동,84.86,29500
광주광역시 광산구 월계동,59.82,17280
광주광역시 광산구 산월동,84.7886,23850
광주광역시 광산구 수완동,84.7885,47000
광주광역시 광산구 운남동,84.9895,42000
광주광역시 북구 신용동,84.9783,39000
광주광역시 광산구 운남동,84.28,33800
광주광역시 광산구 월계동,114.7,25000
광주광역시 북구 연제동,84.8728,26800
광주광역시 광산구 선암동,72.2197,37000
광주광역시 광산구 흑석동,72.9919,36800
광주광역시 광산구 장덕동,129.084,87000
광주광역시 광산구 장덕동,84.9606,40000
광주광역시 광산구 월계동,91.882,22000
광주광역시 광산구 비아동,59.88,13400
광주광역시 북구 신용동,84.9839,47500
광주광역시 광산구 월곡동,84.24,14300
광주광역시 광산구 운남동,49.83,15500
광주광역시 북구 신용동,84.9839,51200
광주광역시 광산구 산월동,84.8512,26000
광주광역시 남구 백운동,84.81,29000
광주광역시 서구 풍암동,84.601,30000
광주광역시 남구 진월동,84.9,25000
광주광역시 북구 운암동,84.93,15000
광주광역시 서구 광천동,113.7384,57500
광주광역시 북구 일곡동,59.935,16200
광주광역시 북구 용봉동,102.7879,33300
광주광역시 남구 노대동,84.64,27500
광주광역시 북구 본촌동,84.9976,48500
광주광역시 북구 본촌동,84.9976,46000
광주광역시 북구 매곡동,49.6513,12920
광주광역시 북구 매곡동,80.3123,28000
광주광역시 북구 매곡동,84.99,13700
광주광역시 동구 용산동,84.9024,42500
광주광역시 서구 풍암동,59.28,17300
광주광역시 서구 풍암동,59.88,16700
광주광역시 남구 주월동,84.86,16000
광주광역시 북구 문흥동,59.965,10000
광주광역시 북구 문흥동,59.97,13300
광주광역시 북구 문흥동,59.91,9900
광주광역시 서구 마륵동,143.9217,66000
광주광역시 동구 계림동,59.9083,34900
광주광역시 북구 두암동,59.84,16000
광주광역시 서구 금호동,84.96,27700
광주광역시 서구 금호동,84.8726,40800
광주광역시 북구 동림동,74.0386,34000
광주광역시 북구 오치동,59.31,6900
광주광역시 동구 운림동,84.7,17500
광주광역시 동구 운림동,84.7,17500
광주광역시 서구 치평동,59.92,20000
광주광역시 서구 치평동,59.92,19750
광주광역시 북구 임동,59.4918,19000
광주광역시 북구 삼각동,32.34,3800
광주광역시 북구 용봉동,59.65,16800
광주광역시 동구 계림동,62.9856,48500
광주광역시 북구 임동,84.9366,68000
광주광역시 북구 삼각동,32.34,4500
