dong,area,rent_type,deposit,monthly_rent
광주광역시 동구 월남동,78.2705,월세,15248,33
광주광역시 동구 월남동,59.9816,월세,11932,27
광주광역시 동구 월남동,59.9552,월세,12146,28
광주광역시 동구 월남동,78.2705,월세,14908,33
광주광역시 동구 월남동,59.9711,전세,12029,0
광주광역시 동구 월남동,59.9711,월세,10529,34
광주광역시 동구 월남동,59.9552,월세,10646,34
광주광역시 동구 월남동,78.2705,월세,15020,33
광주광역시 동구 월남동,78.2705,월세,15248,33
광주광역시 북구 신안동,84.6318,전세,25700,0
광주광역시 동구 선교동,49.0667,전세,17000,0
광주광역시 북구 동림동,59.97,월세,1000,45
광주광역시 남구 지석동,84.9892,전세,21000,0
광주광역시 남구 지석동,84.9892,전세,21000,0
광주광역시 남구 노대동,75.83,전세,22000,0
광주광역시 동구 소태동,113.9295,전세,33000,0
광주광역시 남구 봉선동,47.65,전세,9000,0
광주광역시 동구 계림동,123.8681,전세,59000,0
광주광역시 동구 계림동,62.9856,전세,35000,0
광주광역시 동구 계림동,84.9647,월세,5000,110
광주광역시 동구 학동,59.9066,전세,26000,0
광주광역시 서구 동천동,46.76,월세,2302,15
광주광역시 서구 동천동,46.76,월세,2348,15
광주광역시 서구 유촌동,59.97,전세,15000,0
광주광역시 남구 월산동,84.8989,월세,5000,80
광주광역시 남구 월산동,84.8989,월세,5000,80
광주광역시 서구 풍암동,84.99,전세,24000,0
광주광역시 서구 풍암동,80.1864,월세,2000,70
광주광역시 서구 마륵동,84.2343,월세,5000,120
광주광역시 남구 임암동,16.76,월세,1395,6
광주광역시 남구 임암동,84.9948,월세,2000,65
광주광역시 남구 백운동,51.88,월세,3502,21
광주광역시 서구 화정동,76.9612,월세,5000,130
광주광역시 동구 계림동,84.9647,전세,28000,0
광주광역시 동구 계림동,75.9117,월세,22000,10
광주광역시 남구 봉선동,59.92,월세,2500,35
광주광역시 남구 행암동,26.54,월세,3597,7
광주광역시 서구 금호동,84.96,전세,24000,0
광주광역시 서구 치평동,20.7189,월세,300,42
광주광역시 서구 치평동,59.91,전세,17500,0
광주광역시 서구 치평동,59.87,월세,1000,75
광주광역시 서구 농성동,84.9752,월세,3000,130
광주광역시 서구 치평동,20.0778,월세,300,42
광주광역시 남구 봉선동,84.73,전세,14000,0
광주광역시 동구 선교동,47.1254,전세,17000,0
광주광역시 동구 선교동,59.9583,전세,20000,0
광주광역시 동구 산수동,39.9642,전세,15920,0
광주광역시 동구 산수동,39.9642,전세,15920,0
광주광역시 동구 산수동,39.9642,전세,15920,0
광주광역시 동구 산수동,64.5262,월세,4000,80
광주광역시 동구 산수동,134.79,전세,32000,0
광주광역시 남구 봉선동,168.9015,월세,40000,210
광주광역시 북구 신안동,84.47,전세,13000,0
광주광역시 남구 백운동,84.61,월세,9474,14
광주광역시 서구 내방동,39.93,월세,1500,40
광주광역시 동구 산수동,64.5262,월세,4000,92
광주광역시 남구 방림동,84.6496,전세,28000,0
광주광역시 남구 방림동,84.6496,전세,28000,0
광주광역시 남구 방림동,59.75,월세,0,27
광주광역시 남구 봉선동,84.99,전세,15500,0
광주광역시 남구 봉선동,84.99,전세,15500,0
광주광역시 남구 봉선동,84.99,전세,15500,0
광주광역시 남구 봉선동,84.99,전세,15500,0
광주광역시 북구 임동,106.3159,월세,5000,130
광주광역시 서구 화정동,58.73,월세,7700,5
광주광역시 서구 동천동,46.76,월세,2582,14
광주광역시 서구 동천동,46.76,월세,3987,16
광주광역시 서구 화정동,84.97,월세,20000,30
광주광역시 서구 유촌동,49.96,월세,1000,57
광주광역시 동구 대인동,47.063,전세,11600,0
광주광역시 서구 광천동,84.8921,전세,29990,0
광주광역시 서구 쌍촌동,84.9345,전세,30000,0
광주광역시 서구 치평동,59.94,전세,16000,0
광주광역시 동구 용산동,84.9024,월세,4000,100
광주광역시 남구 봉선동,63.9992,월세,3000,85
광주광역시 남구 봉선동,84.96,월세,1000,70
광주광역시 남구 월산동,75.925,전세,28000,0
광주광역시 남구 월산동,84.9643,전세,26000,0
광주광역시 남구 월산동,84.9643,전세,26000,0
광주광역시 서구 화정동,72.585,전세,20000,0
광주광역시 광산구 월곡동,60,전세,7596,0
광주광역시 광산구 산정동,59.9538,월세,2000,80
광주광역시 광산구 산정동,84.8198,월세,13209,14
광주광역시 광산구 월곡동,60,전세,7596,0
광주광역시 광산구 월곡동,60,전세,7596,0
광주광역시 광산구 월곡동,60,전세,7596,0
광주광역시 북구 본촌동,64.8467,월세,12000,50
광주광역시 서구 양동,84.15,월세,1000,50
광주광역시 광산구 하남동,46.3509,월세,1000,60
광주광역시 광산구 산월동,84.3979,월세,3000,90
광주광역시 광산구 월계동,59.82,전세,12000,0
광주광역시 광산구 월계동,60,월세,9500,15
광주광역시 광산구 산월동,84.9763,전세,22000,0
광주광역시 북구 각화동,84.745,월세,3000,110
광주광역시 광산구 운남동,84.9098,월세,5000,100
광주광역시 광산구 운남동,39.9,월세,500,40
광주광역시 광산구 운남동,59.29,월세,1000,70
광주광역시 북구 오치동,38.64,월세,300,30
광주광역시 북구 풍향동,36.1102,월세,3000,43
광주광역시 북구 연제동,59.95,월세,3000,40
광주광역시 북구 매곡동,58.68,월세,2000,40
광주광역시 북구 두암동,60,월세,1000,40
광주광역시 광산구 쌍암동,26.36,월세,500,40
광주광역시 광산구 신창동,84.7886,월세,2000,90
광주광역시 광산구 쌍암동,110.8773,전세,54000,0
광주광역시 광산구 수완동,108.6652,월세,15000,150
광주광역시 북구 양산동,59.97,월세,10600,12
광주광역시 광산구 우산동,84.8642,전세,28500,0
광주광역시 광산구 우산동,84.8642,전세,28400,0
광주광역시 북구 일곡동,48.45,전세,8100,0
광주광역시 북구 풍향동,71.0589,전세,30000,0
광주광역시 광산구 장덕동,84.9411,전세,33000,0
광주광역시 광산구 장덕동,84.8396,월세,5408,28
광주광역시 북구 용두동,84.928,월세,3000,100
광주광역시 광산구 신가동,84.9931,월세,5484,30
광주광역시 북구 신용동,59.99,월세,1000,50
광주광역시 광산구 우산동,59.7041,전세,27900,0
광주광역시 광산구 우산동,84.9784,전세,28300,0
광주광역시 광산구 우산동,70.7212,전세,22000,0
광주광역시 광산구 우산동,70.7212,전세,17770,0
광주광역시 광산구 우산동,59.2255,전세,19800,0
광주광역시 광산구 우산동,78.9882,전세,22000,0
광주광역시 북구 신용동,46.74,월세,2724,15
광주광역시 북구 일곡동,59.36,전세,13900,0
광주광역시 북구 풍향동,36.1102,월세,3000,41
광주광역시 북구 운암동,38.61,월세,500,40
광주광역시 광산구 우산동,84.9276,전세,28000,0
광주광역시 북구 용두동,59.8814,전세,20000,0
광주광역시 북구 신용동,59.94,전세,13000,0
광주광역시 광산구 선암동,72.6814,전세,25000,0
광주광역시 광산구 신창동,68.8307,전세,22000,0
광주광역시 광산구 신가동,84.8832,월세,5000,120
광주광역시 광산구 비아동,59.88,전세,10800,0
광주광역시 광산구 월계동,59.83,월세,1000,50
광주광역시 광산구 도산동,39.69,전세,7000,0
광주광역시 광산구 도산동,59.8407,월세,2000,70
광주광역시 북구 양산동,37.479,월세,500,40
광주광역시 광산구 쌍암동,84.95,전세,38000,0
광주광역시 광산구 쌍암동,84.95,전세,43000,0
광주광역시 북구 각화동,59.9889,전세,20000,0
광주광역시 북구 각화동,59.9889,전세,20000,0
광주광역시 북구 신용동,59.94,전세,13000,0
광주광역시 광산구 운남동,59.76,전세,10815,0
광주광역시 광산구 운남동,59.76,전세,10815,0
광주광역시 북구 중흥동,84.99,전세,19000,0
광주광역시 남구 월산동,84.9303,전세,30000,0
광주광역시 남구 월산동,84.9643,월세,3000,120
광주광역시 서구 치평동,59.955,월세,1000,63
광주광역시 서구 마륵동,84.9614,월세,3000,90
광주광역시 남구 봉선동,84.9738,전세,57000,0
광주광역시 동구 계림동,84.9964,전세,30000,0
광주광역시 서구 화정동,72.585,월세,2000,60
광주광역시 북구 신안동,84.8826,전세,30000,0
광주광역시 서구 금호동,66.2029,월세,3000,102
광주광역시 남구 지석동,84.9892,전세,18000,0
광주광역시 남구 지석동,84.9892,전세,18000,0
광주광역시 동구 계림동,84.9738,월세,5000,120
광주광역시 서구 치평동,59.9671,전세,30000,0
광주광역시 서구 치평동,59.9671,전세,30000,0
광주광역시 서구 풍암동,59.955,전세,15700,0
광주광역시 남구 진월동,84.69,월세,3000,70
광주광역시 남구 진월동,32.16,월세,300,35
광주광역시 서구 풍암동,59.28,월세,1000,60
광주광역시 서구 농성동,19.7906,월세,300,36
광주광역시 서구 농성동,136.447,월세,20000,300
광주광역시 남구 봉선동,84.96,월세,2000,72
광주광역시 남구 봉선동,84.9925,월세,2000,130
광주광역시 남구 봉선동,46.8,월세,1000,25
광주광역시 남구 봉선동,84.32,전세,36750,0
광주광역시 남구 봉선동,59.94,전세,10000,0
광주광역시 남구 봉선동,84.7726,전세,55500,0
광주광역시 남구 봉선동,125.58,전세,45000,0
광주광역시 동구 학동,74.9979,전세,35500,0
광주광역시 서구 풍암동,60,전세,13500,0
광주광역시 서구 풍암동,59.95,월세,2000,55
광주광역시 북구 임동,84.9506,월세,3000,120
광주광역시 북구 임동,73.339,전세,30000,0
광주광역시 남구 서동,84.9373,전세,24000,0
광주광역시 남구 서동,84.9373,전세,24000,0
광주광역시 동구 대인동,25.7902,전세,9200,0
광주광역시 북구 임동,59.91,전세,15000,0
광주광역시 서구 금호동,84.7741,전세,31000,0
광주광역시 서구 금호동,84.7681,월세,5000,110
광주광역시 서구 금호동,59.94,월세,2000,50
광주광역시 서구 금호동,59.985,월세,1000,60
광주광역시 남구 월산동,84.9303,전세,28000,0
광주광역시 남구 진월동,84.99,전세,20000,0
광주광역시 남구 진월동,84.99,전세,20000,0
광주광역시 남구 월산동,84.9913,월세,6000,80
광주광역시 남구 임암동,84.9772,전세,23100,0
광주광역시 남구 임암동,84.9772,전세,23100,0
광주광역시 북구 중흥동,109.79,월세,30000,83
광주광역시 남구 지석동,84.9892,월세,6000,60
광주광역시 북구 용봉동,59.85,월세,1000,45
광주광역시 남구 백운동,84.9959,월세,3000,100
광주광역시 남구 백운동,84.97,월세,2000,45
광주광역시 남구 방림동,84.6496,전세,29000,0
광주광역시 남구 지석동,84.9892,월세,4000,70
광주광역시 북구 북동,47.3,전세,14000,0
광주광역시 서구 치평동,59.76,전세,14000,0
광주광역시 서구 쌍촌동,84.9888,전세,26000,0
광주광역시 동구 충장로4가,49.831,전세,16000,0
광주광역시 동구 계림동,123.8681,월세,10000,190
광주광역시 동구 계림동,84.9669,전세,36750,0
광주광역시 동구 계림동,84.5628,전세,30000,0
광주광역시 동구 용산동,84.9024,전세,29000,0
광주광역시 동구 용산동,84.9024,전세,29000,0
광주광역시 서구 화정동,84.98,전세,30000,0
광주광역시 서구 화정동,84.98,전세,30000,0
광주광역시 서구 화정동,115.185,월세,10000,90
광주광역시 남구 월산동,84.9643,전세,27000,0
광주광역시 북구 동림동,84.6815,전세,26000,0
광주광역시 북구 동림동,74.7877,전세,29000,0
광주광역시 북구 동림동,74.7877,전세,29000,0
광주광역시 북구 연제동,59.95,월세,1000,40
광주광역시 광산구 쌍암동,19.1437,월세,300,38
광주광역시 북구 연제동,42.51,월세,500,37
광주광역시 광산구 운남동,37.67,전세,7500,0
광주광역시 북구 양산동,37.83,전세,7000,0
광주광역시 광산구 월계동,59.82,월세,1000,47
광주광역시 광산구 월계동,59.92,전세,12500,0
광주광역시 광산구 월계동,59.92,전세,12500,0
광주광역시 광산구 월계동,59.82,월세,9500,7
광주광역시 북구 신용동,60.4624,월세,2000,80
광주광역시 광산구 월계동,19.9836,월세,400,40
광주광역시 북구 신용동,84.9442,월세,15000,50
광주광역시 북구 각화동,71.11,전세,15000,0
광주광역시 북구 각화동,72.9796,전세,25000,0
광주광역시 광산구 산월동,84.9763,전세,22000,0
광주광역시 광산구 산월동,83.7154,전세,23000,0
광주광역시 북구 용두동,83.2578,전세,24000,0
광주광역시 북구 신용동,84.99,전세,39000,0
광주광역시 북구 우산동,84.9713,전세,37000,0
광주광역시 광산구 월계동,19.9836,월세,300,35
광주광역시 북구 운암동,76.6524,월세,20000,10
광주광역시 북구 운암동,76.6524,월세,20000,10
광주광역시 광산구 쌍암동,28.7459,전세,8000,0
광주광역시 북구 문흥동,84.97,월세,5000,60
광주광역시 북구 문흥동,59.39,월세,1000,50
광주광역시 북구 문흥동,45.77,월세,500,36
광주광역시 북구 문흥동,59.97,전세,12000,0
광주광역시 광산구 월계동,19.9836,월세,300,35
광주광역시 광산구 쌍암동,110.8773,전세,55000,0
광주광역시 북구 두암동,41.85,월세,500,30
광주광역시 광산구 월계동,19.2584,월세,2000,20
광주광역시 광산구 쌍암동,84.95,전세,40000,0
광주광역시 광산구 쌍암동,84.97,월세,5000,100
광주광역시 광산구 운남동,49.55,월세,2000,50
광주광역시 광산구 신창동,84.9882,월세,10000,85
광주광역시 광산구 운남동,49.54,월세,1000,45
광주광역시 광산구 수완동,79.8427,월세,3000,130
광주광역시 광산구 수완동,84.8453,전세,40000,0
광주광역시 광산구 운남동,84.77,월세,2000,65
광주광역시 광산구 도산동,59.7926,전세,16000,0
광주광역시 광산구 우산동,49.0149,전세,11500,0
광주광역시 북구 삼각동,84.9426,월세,5000,110
광주광역시 북구 삼각동,84.9426,월세,5000,110
광주광역시 북구 삼각동,59.89,전세,12000,0
광주광역시 광산구 우산동,49.86,월세,500,50
광주광역시 북구 풍향동,36.1102,월세,3000,41
광주광역시 광산구 장덕동,84.9462,전세,31000,0
광주광역시 광산구 쌍암동,110.8773,전세,55000,0
광주광역시 광산구 쌍암동,19.1284,월세,300,38
